u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,est_width,access
40455709,40455716,0,420390977,,Southeast 76th Place,residential,20 mph,False,108.667,"LINESTRING (-122.5846725 45.4678379, -122.5846752 45.4669252, -122.5846284 45.4668696)",,,,
40455716,1564301747,0,112635177,,Southeast Lambert Street,residential,20 mph,False,78.777,"LINESTRING (-122.5846284 45.4668696, -122.5856385 45.466861)",,,,
40455716,40455737,0,5516997,,Southeast 76th Place,residential,20 mph,False,79.97300000000001,"LINESTRING (-122.5846284 45.4668696, -122.5845737 45.4668048, -122.5845805 45.4665207, -122.5845905 45.4664547, -122.5846045 45.4664207, -122.5846295 45.4663817, -122.5847275 45.4662827, -122.5847545 45.4662407, -122.5847725 45.4661937)",,,,
40455716,40469994,0,"[112635177, 131619814]",,Southeast Lambert Street,residential,20 mph,False,238.273,"LINESTRING (-122.5846284 45.4668696, -122.5839018 45.4668745, -122.581573 45.466878)",,,,
40455716,40455709,0,420390977,,Southeast 76th Place,residential,20 mph,False,108.667,"LINESTRING (-122.5846284 45.4668696, -122.5846752 45.4669252, -122.5846725 45.4678379)",,,,
40455737,8523246063,0,917687117,,,service,,False,44.37,"LINESTRING (-122.5847725 45.4661937, -122.5853414 45.466188)",,,,
40455737,40455744,0,5516997,,Southeast 76th Place,residential,20 mph,False,44.275,"LINESTRING (-122.5847725 45.4661937, -122.5847785 45.4661417, -122.5847811 45.4657957)",,,,
40455737,40455716,0,5516997,,Southeast 76th Place,residential,20 mph,False,79.973,"LINESTRING (-122.5847725 45.4661937, -122.5847545 45.4662407, -122.5847275 45.4662827, -122.5846295 45.4663817, -122.5846045 45.4664207, -122.5845905 45.4664547, -122.5845805 45.4665207, -122.5845737 45.4668048, -122.5846284 45.4668696)",,,,
40455744,40455737,0,5516997,,Southeast 76th Place,residential,20 mph,False,44.275,"LINESTRING (-122.5847811 45.4657957, -122.5847785 45.4661417, -122.5847725 45.4661937)",,,,
40455754,40439163,0,5516998,,Southeast 76th Place,residential,,False,200.301,"LINESTRING (-122.5848448 45.4632835, -122.5848777 45.4650847)",,,,
40455754,454338929,0,5530218,,Southeast Harney Street,residential,20 mph,False,32.584,"LINESTRING (-122.5848448 45.4632835, -122.584427 45.4632851)",,,,
40455754,40448076,0,5530218,,Southeast Harney Street,residential,20 mph,False,103.413,"LINESTRING (-122.5848448 45.4632835, -122.5861708 45.4632846)",,,,
40458163,40440325,0,112641954,,Southeast 47th Avenue,residential,20 mph,False,13.065,"LINESTRING (-122.6145771 45.4744254, -122.614577 45.4745429)",,,,
40458163,40642433,0,31527135,,Southeast Glenwood Street,residential,20 mph,False,84.236,"LINESTRING (-122.6145771 45.4744254, -122.6153605 45.474666, -122.6155565 45.4747436)",,,,
40458163,40440069,0,112641996,,Southeast 47th Avenue,residential,20 mph,False,280.938,"LINESTRING (-122.6145771 45.4744254, -122.6145777 45.4738057, -122.614583 45.4731615, -122.614574 45.4718989)",,,,
40459100,40643529,0,5533481,,Southeast Cooper Street,residential,20 mph,False,84.931,"LINESTRING (-122.6048212 45.4735683, -122.6059104 45.4735642)",,,,
40459100,40459104,0,420365150,,Southeast 57th Avenue,residential,20 mph,False,100.259,"LINESTRING (-122.6048212 45.4735683, -122.6048082 45.4726667)",,,,
40459104,40613662,0,419803185,,Southeast Bybee Boulevard,residential,20 mph,False,199.423,"LINESTRING (-122.6048082 45.4726667, -122.6073657 45.4726705)",,,,
40459104,40459100,0,420365150,,Southeast 57th Avenue,residential,20 mph,False,100.259,"LINESTRING (-122.6048082 45.4726667, -122.6048212 45.4735683)",,,,
40459104,40440093,0,420365150,,Southeast 57th Avenue,residential,20 mph,False,88.889,"LINESTRING (-122.6048082 45.4726667, -122.6048145 45.4725102, -122.6048224 45.4724147, -122.6048482 45.4722987, -122.6048566 45.4722324, -122.6048597 45.4718692)",,,,
40459108,40440093,0,119415804,,Southeast 57th Avenue,residential,20 mph,False,67.195,"LINESTRING (-122.6048623 45.4712649, -122.6048597 45.4718692)",,,,
40459108,40459117,0,119415804,,Southeast 57th Avenue,residential,20 mph,False,138.43099999999998,"LINESTRING (-122.6048623 45.4712649, -122.6048616 45.4704601, -122.6048247 45.4703199, -122.6048155 45.4700224)",,,,
40459108,4578058612,0,419807324,,Southeast Ogden Street,residential,20 mph,False,106.91699999999999,"LINESTRING (-122.6048623 45.4712649, -122.6047132 45.4712999, -122.604533 45.471321, -122.604103 45.4713218, -122.6040002 45.471322, -122.6038164 45.4713223, -122.6035018 45.4713229)",,,,
40459108,7111850558,0,419807324,,Southeast Ogden Street,residential,20 mph,False,133.11200000000002,"LINESTRING (-122.6048623 45.4712649, -122.6050107 45.4712181, -122.6051486 45.4711739, -122.6053024 45.471154, -122.6065387 45.4711601)",,,,
40459117,40594667,0,5539786,,Southeast Knapp Street,residential,20 mph,False,204.68,"LINESTRING (-122.6048155 45.4700224, -122.6021907 45.4700175)",,,,
40459117,40613670,0,5539786,,Southeast Knapp Street,residential,20 mph,False,198.997,"LINESTRING (-122.6048155 45.4700224, -122.6073674 45.4700307)",,,,
40459117,40459120,0,119415804,,Southeast 57th Avenue,residential,20 mph,False,76.723,"LINESTRING (-122.6048155 45.4700224, -122.6047935 45.4698128, -122.604788 45.469333)",,,,
40459117,40459108,0,119415804,,Southeast 57th Avenue,residential,20 mph,False,138.43099999999998,"LINESTRING (-122.6048155 45.4700224, -122.6048247 45.4703199, -122.6048616 45.4704601, -122.6048623 45.4712649)",,,,
40459120,40528891,0,5521827,,Southeast Henderson Street,residential,20 mph,False,202.858,"LINESTRING (-122.604788 45.469333, -122.6021866 45.469335)",,,,
40459120,40528888,0,5521827,,Southeast Henderson Street,residential,20 mph,False,199.458,"LINESTRING (-122.604788 45.469333, -122.6073458 45.4693341)",,,,
40459120,40459122,0,119415804,,Southeast 57th Avenue,residential,20 mph,False,77.827,"LINESTRING (-122.604788 45.469333, -122.604794 45.4686331)",,,,
40459120,40459117,0,119415804,,Southeast 57th Avenue,residential,20 mph,False,76.723,"LINESTRING (-122.604788 45.469333, -122.6047935 45.4698128, -122.6048155 45.4700224)",,,,
40459122,40459124,0,112635194,,Southeast 57th Avenue,residential,20 mph,False,77.262,"LINESTRING (-122.604794 45.4686331, -122.6048037 45.4679383)",,,,
40459122,40459120,0,119415804,,Southeast 57th Avenue,residential,20 mph,False,77.827,"LINESTRING (-122.604794 45.4686331, -122.604788 45.469333)",,,,
40459122,40594674,0,188813358,2,Southeast Flavel Street,tertiary,25 mph,False,203.585,"LINESTRING (-122.604794 45.4686331, -122.6021833 45.4686313)",,,,
40459122,40613673,0,"[188813345, 188813330, 188813333, 188813334, 188813337]",2,Southeast Flavel Street,tertiary,25 mph,False,199.36699999999996,"LINESTRING (-122.604794 45.4686331, -122.6053073 45.4686349, -122.6064566 45.4686347, -122.6066748 45.4686349, -122.6069798 45.4686361, -122.6073506 45.4686368)",,,,
40459124,40594677,0,5527950,,Southeast Malden Street,residential,20 mph,False,204.633,"LINESTRING (-122.6048037 45.4679383, -122.6021796 45.4679405)",,,,
40459124,40599340,0,5527950,,Southeast Malden Street,residential,20 mph,False,199.049,"LINESTRING (-122.6048037 45.4679383, -122.6073562 45.4679388)",,,,
40459124,40459128,0,112635194,,Southeast 57th Avenue,residential,20 mph,False,75.968,"LINESTRING (-122.6048037 45.4679383, -122.6048031 45.4672551)",,,,
40459124,40459122,0,112635194,,Southeast 57th Avenue,residential,20 mph,False,77.262,"LINESTRING (-122.6048037 45.4679383, -122.604794 45.4686331)",,,,
40459128,40469980,0,5518000,,Southeast Lambert Street,residential,20 mph,False,204.824,"LINESTRING (-122.6048031 45.4672551, -122.6021766 45.4672485)",,,,
40459128,40469976,0,5518000,,Southeast Lambert Street,residential,20 mph,False,200.151,"LINESTRING (-122.6048031 45.4672551, -122.6073697 45.4672545)",,,,
40459128,40459124,0,112635194,,Southeast 57th Avenue,residential,20 mph,False,75.968,"LINESTRING (-122.6048031 45.4672551, -122.6048037 45.4679383)",,,,
40459128,40435507,0,112635194,,Southeast 57th Avenue,residential,20 mph,False,78.423,"LINESTRING (-122.6048031 45.4672551, -122.6047915 45.4670529, -122.6047898 45.4669512, -122.6047881 45.4666944, -122.604788 45.46655)",,,,
40459131,40594683,0,5531538,,Southeast Nehalem Street,residential,20 mph,False,204.305,"LINESTRING (-122.6048096 45.4658511, -122.6021898 45.4658505)",,,,
40459131,1649636409,0,5531538,,Southeast Nehalem Street,residential,20 mph,False,201.08100000000002,"LINESTRING (-122.6048096 45.4658511, -122.6073195 45.4658503, -122.607357 45.4658465, -122.6073861 45.4658397)",,,,
40459131,40459134,0,112635182,,Southeast 57th Avenue,residential,20 mph,False,151.403,"LINESTRING (-122.6048096 45.4658511, -122.604808 45.4648898, -122.6048074 45.4644895)",,,,
40459131,40435507,0,112635194,,Southeast 57th Avenue,residential,20 mph,False,77.842,"LINESTRING (-122.6048096 45.4658511, -122.6047884 45.466019, -122.6047791 45.4661183, -122.6047791 45.4662263, -122.6047744 45.4663627, -122.604788 45.46655)",,,,
40459134,40594686,0,5533143,,Southeast Tenino Street,residential,20 mph,False,203.814,"LINESTRING (-122.6048074 45.4644895, -122.602194 45.464479)",,,,
40459134,40633351,0,5533143,,Southeast Tenino Street,residential,20 mph,False,27.548,"LINESTRING (-122.6048074 45.4644895, -122.6050168 45.4644788, -122.6050388 45.4644744, -122.6050566 45.4644666, -122.6051391 45.4644277)",,,,
40459134,40459131,0,112635182,,Southeast 57th Avenue,residential,20 mph,False,151.403,"LINESTRING (-122.6048074 45.4644895, -122.604808 45.4648898, -122.6048096 45.4658511)",,,,
40459186,40426678,0,33405976,2,Southeast Harney Drive,tertiary,20 mph,False,48.52,"LINESTRING (-122.6047746 45.4626814, -122.6042811 45.4624157)",,,,
40459186,40478218,0,33405976,2,Southeast Harney Drive,tertiary,20 mph,False,107.479,"LINESTRING (-122.6047746 45.4626814, -122.6049506 45.4627561, -122.6050711 45.4628031, -122.6051623 45.4628289, -122.6052813 45.4628563, -122.6054093 45.4628775, -122.6055438 45.4628871, -122.6056861 45.4628932, -122.6060874 45.4629051)",,,,
40469928,40469929,0,5517997,,Southeast Lambert Street,service,20 mph,False,27.789,"LINESTRING (-122.5981936 45.4673902, -122.598094 45.4673803, -122.5979843 45.4673785, -122.5978383 45.46738)",,,,
40469929,40469933,0,151179229,,Southeast Lambert Street,residential,20 mph,False,77.055,"LINESTRING (-122.5978383 45.46738, -122.5968502 45.4673829)",,,,
40469929,40616791,0,420385555,,Southeast 64th Avenue,residential,20 mph,False,139.327,"LINESTRING (-122.5978383 45.46738, -122.5978069 45.4686328)",,,,
40469929,40469928,0,5517997,,Southeast Lambert Street,service,20 mph,False,27.789,"LINESTRING (-122.5978383 45.46738, -122.5979843 45.4673785, -122.598094 45.4673803, -122.5981936 45.4673902)",,,,
40469929,40616797,0,"[5529856, 420385550]",,Southeast 64th Avenue,residential,20 mph,False,370.18100000000004,"LINESTRING (-122.5978383 45.46738, -122.5978487 45.4668541, -122.5978808 45.4652231, -122.5978387 45.4651715, -122.597731 45.4651196, -122.5976213 45.4650779, -122.5975853 45.4650219, -122.5975663 45.4649538, -122.5975816 45.4641513)",,,,
40469933,40739984,0,5542492,,Southeast 65th Avenue,residential,20 mph,False,138.999,"LINESTRING (-122.5968502 45.4673829, -122.5968354 45.4686329)",,,,
40469933,40469936,0,151179229,,Southeast Lambert Street,residential,20 mph,False,75.831,"LINESTRING (-122.5968502 45.4673829, -122.5958778 45.4673796)",,,,
40469933,40469929,0,151179229,,Southeast Lambert Street,residential,20 mph,False,77.055,"LINESTRING (-122.5968502 45.4673829, -122.5978383 45.46738)",,,,
40469933,40652237,0,5542492,,Southeast 65th Avenue,residential,20 mph,False,380.957,"LINESTRING (-122.5968502 45.4673829, -122.5968917 45.4652104, -122.5968926 45.4651509, -122.59687 45.4651254, -122.5968271 45.4651122, -122.5965952 45.4651149, -122.5965576 45.465083, -122.5965622 45.4641561)",,,,
40469936,40592134,0,5527237,,Southeast 66th Avenue,residential,20 mph,False,127.781,"LINESTRING (-122.5958778 45.4673796, -122.5959126 45.4662307)",,,,
40469936,40592129,0,5527237,,Southeast 66th Avenue,residential,20 mph,False,139.72,"LINESTRING (-122.5958778 45.4673796, -122.595865 45.4686361)",,,,
40469936,40469940,0,151179229,,Southeast Lambert Street,residential,20 mph,False,75.987,"LINESTRING (-122.5958778 45.4673796, -122.5949035 45.46739)",,,,
40469936,40469933,0,151179229,,Southeast Lambert Street,residential,20 mph,False,75.831,"LINESTRING (-122.5958778 45.4673796, -122.5968502 45.4673829)",,,,
40469940,40640502,0,5532163,,Southeast 66th Place,residential,20 mph,False,138.667,"LINESTRING (-122.5949035 45.46739, -122.5948857 45.468637)",,,,
40469940,40469936,0,151179229,,Southeast Lambert Street,residential,20 mph,False,75.987,"LINESTRING (-122.5949035 45.46739, -122.5958778 45.4673796)",,,,
40469940,40592222,0,"[5527246, 127430414]",,"['Southeast Lexington Street', 'Southeast 66th Place']",residential,20 mph,False,159.711,"LINESTRING (-122.5949035 45.46739, -122.5949241 45.4663151, -122.5949214 45.4662969, -122.5949116 45.4662725, -122.594884 45.4662582, -122.5948455 45.4662486, -122.5945871 45.4662484, -122.5945454 45.4662466, -122.5945111 45.4662369, -122.5944774 45.466221)",,,,
40469940,40592222,1,"[5541514, 127430413]",,"['Southeast 67th Avenue', 'Southeast Lambert Street']",residential,20 mph,False,164.154,"LINESTRING (-122.5949035 45.46739, -122.5945396 45.4673867, -122.5945057 45.4673852, -122.5944807 45.4673802, -122.5944632 45.4673727, -122.5944486 45.467362, -122.5944361 45.4673445, -122.5944322 45.4673202, -122.594436 45.4662913, -122.5944425 45.4662707, -122.5944532 45.4662482, -122.5944774 45.466221)",,,,
40469959,1448383811,0,"[131619817, 5538678]",,Southeast 75th Avenue,"['residential', 'footway']",,False,131.49099999999999,"LINESTRING (-122.586725 45.466838, -122.5867345 45.4668013, -122.5867296 45.4663208, -122.5867454 45.4662624, -122.586766 45.4661725, -122.5867645 45.4660992, -122.5867675 45.4660135, -122.586769 45.4659061, -122.5867852 45.4658616, -122.5867822 45.4657976, -122.5867852 45.4656598)",,,,
40469959,40448068,0,131619815,,Southeast Lambert Street,residential,,False,47.96,"LINESTRING (-122.586725 45.466838, -122.586625 45.466857, -122.5861136 45.466857)",,,,
40469959,1564301747,0,142965836,,,footway,,False,128.576,"LINESTRING (-122.586725 45.466838, -122.5867142 45.4669397, -122.5867157 45.4669743, -122.5866896 45.467018, -122.5866258 45.4670536, -122.5865344 45.4670679, -122.5864677 45.4670577, -122.5863966 45.4670353, -122.5863444 45.4670323, -122.5862602 45.4670394, -122.5861979 45.4670547, -122.5861283 45.4670892, -122.5860572 45.4671279, -122.5860021 45.4671421, -122.5859208 45.4671442, -122.5858541 45.467133, -122.5857888 45.4671106, -122.5857091 45.4670618, -122.5856511 45.4669733, -122.5856385 45.466861)",,,,
40469972,1649636484,0,31526965,2,Southeast Flavel Drive,tertiary,20 mph,False,5.334,"LINESTRING (-122.6093684 45.4672504, -122.6094072 45.4672899)",,,,
40469972,40469976,0,5518000,,Southeast Lambert Street,residential,20 mph,False,155.868,"LINESTRING (-122.6093684 45.4672504, -122.609052 45.467254, -122.6073697 45.4672545)",,,,
40469972,40435495,0,31526965,2,Southeast Flavel Drive,tertiary,20 mph,False,116.63499999999999,"LINESTRING (-122.6093684 45.4672504, -122.609192 45.4670723, -122.6091335 45.4670202, -122.6090633 45.4669612, -122.6089968 45.4669076, -122.6089138 45.4668545, -122.6088041 45.4667942, -122.6086465 45.4667164, -122.6084915 45.4666338, -122.6083037 45.4665269)",,,,
40469976,40459128,0,5518000,,Southeast Lambert Street,residential,20 mph,False,200.151,"LINESTRING (-122.6073697 45.4672545, -122.6048031 45.4672551)",,,,
40469976,40599340,0,112635190,,Southeast 54th Avenue,residential,20 mph,False,76.098,"LINESTRING (-122.6073697 45.4672545, -122.6073562 45.4679388)",,,,
40469976,40469972,0,5518000,,Southeast Lambert Street,residential,20 mph,False,155.868,"LINESTRING (-122.6073697 45.4672545, -122.609052 45.467254, -122.6093684 45.4672504)",,,,
40469976,40435506,0,112635190,,Southeast 54th Avenue,residential,20 mph,False,78.08,"LINESTRING (-122.6073697 45.4672545, -122.6073848 45.466989, -122.6073683 45.4666322, -122.6073738 45.4665528)",,,,
40469980,40459128,0,5518000,,Southeast Lambert Street,residential,20 mph,False,204.824,"LINESTRING (-122.6021766 45.4672485, -122.6048031 45.4672551)",,,,
40469980,40435508,0,127002847,,Southeast 60th Avenue,residential,20 mph,False,78.138,"LINESTRING (-122.6021766 45.4672485, -122.6021822 45.4665458)",,,,
40469980,40594677,0,420355099,,Southeast 60th Avenue,residential,20 mph,False,76.947,"LINESTRING (-122.6021766 45.4672485, -122.6021782 45.4676169, -122.6021796 45.4679405)",,,,
40469980,40469984,0,"[420355104, 420355100, 420355102]",,Southeast Lambert Street,residential,20 mph,False,201.103,"LINESTRING (-122.6021766 45.4672485, -122.6016538 45.4672483, -122.6007284 45.4672479, -122.5995978 45.4672475)",,,,
40469984,40599346,0,420370828,,Southeast 62nd Avenue,residential,20 mph,False,76.755,"LINESTRING (-122.5995978 45.4672475, -122.5995837 45.4679377)",,,,
40469984,40469980,0,"[420355104, 420355100, 420355102]",,Southeast Lambert Street,residential,20 mph,False,201.10300000000004,"LINESTRING (-122.5995978 45.4672475, -122.6007284 45.4672479, -122.6016538 45.4672483, -122.6021766 45.4672485)",,,,
40469984,40435510,0,420370828,,Southeast 62nd Avenue,residential,20 mph,False,78.50800000000001,"LINESTRING (-122.5995978 45.4672475, -122.5996009 45.467071, -122.599605 45.4668345, -122.5996086 45.4665415)",,,,
40469994,40469999,0,5518002,,Southeast Lambert Street,residential,20 mph,False,196.604,"LINESTRING (-122.581573 45.466878, -122.5790519 45.4668811)",,,,
40469994,40550752,0,5523611,,Southeast 80th Avenue,residential,20 mph,False,47.369,"LINESTRING (-122.581573 45.466878, -122.581573 45.467304)",,,,
40469994,40455716,0,"[112635177, 131619814]",,Southeast Lambert Street,residential,20 mph,False,238.273,"LINESTRING (-122.581573 45.466878, -122.5839018 45.4668745, -122.5846284 45.4668696)",,,,
40469999,40469994,0,5518002,,Southeast Lambert Street,residential,20 mph,False,196.604,"LINESTRING (-122.5790519 45.4668811, -122.581573 45.466878)",,,,
40469999,4576198986,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,38.985,"LINESTRING (-122.5790519 45.4668811, -122.5790516 45.4665305)",,OR 213,,
40469999,40624236,0,164766571,,Southeast 82nd Avenue,primary,30 mph,False,47.692,"LINESTRING (-122.5790519 45.4668811, -122.5790514 45.46731)",,OR 213,,
40470773,40520855,0,150870220,,Southeast Duke Street,tertiary,25 mph,False,41.123,"LINESTRING (-122.5796078 45.4758664, -122.5792074 45.4758644, -122.5790804 45.4758638)",,,,
